age,gender,occupation,employment_type,marital_status,number_of_dependents,monthly_salary,additional_income,annual_bonus,business_income,total_monthly_income,house_rent,food_expenses,transportation,electricity_bill,internet_bill,insurance,education,medical_expenses,entertainment,shopping,other_expenses,total_living_expenses,loan_type,loan_amount,interest_rate,loan_tenure_months,proposed_emi,existing_home_emi,existing_personal_emi,existing_vehicle_emi,existing_cc_emi,total_existing_emi,credit_score,bank_balance,savings,investments,smoking,alcohol,travel_frequency,online_shopping_frequency,debt_to_income_ratio,emergency_fund_months,disposable_income,recommended_max_emi,financial_health_score,emi_default_risk_prob,emi_default_flag
52,Female,Manager,Salaried,Married,4,41800.0,0.0,61000.0,0.0,46883.333333333336,7000.0,19300.0,3300.0,1500.0,1800.0,8200.0,18900.0,14800.0,1400.0,21400.0,3900.0,101500.0,Business Loan,1996000.0,11.4,60,43800.0,0.0,0.0,0.0,3200.0,3200.0,368,47300.0,465600.0,939600.0,No,Occasionally,Moderate,Moderate,1.0025,4.9,-57816.67,17900.0,21.4,0.9996,1
30,Male,Sales Executive,Salaried,Married,2,36200.0,19500.0,0.0,0.0,55700.0,16000.0,15900.0,6200.0,5200.0,2100.0,1400.0,5500.0,9100.0,9000.0,10700.0,6500.0,87600.0,Education Loan,1456000.0,15.9,24,71220.0,14700.0,6100.0,0.0,3800.0,24600.0,622,186400.0,900100.0,1110800.0,No,Never,High,Low,1.7203,9.68,-56500.0,460.0,31.2,0.9988,1
36,Female,Manager,Salaried,Married,2,34300.0,0.0,63000.0,0.0,39550.0,5700.0,16400.0,4500.0,4800.0,500.0,2100.0,18100.0,14500.0,4400.0,18900.0,3700.0,93600.0,Vehicle Loan,1062000.0,15.6,36,37130.0,0.0,0.0,0.0,0.0,0.0,564,271300.0,655200.0,69600.0,No,Occasionally,Moderate,Moderate,0.9388,9.9,-54050.0,17800.0,32.5,0.9812,1
27,Male,Manager,Salaried,Married,1,51200.0,0.0,96000.0,0.0,59200.0,6900.0,13700.0,2300.0,4400.0,1700.0,9000.0,5100.0,5300.0,7100.0,15400.0,5600.0,76500.0,Vehicle Loan,1160000.0,13.0,48,31120.0,0.0,0.0,0.0,0.0,0.0,355,132500.0,170000.0,682300.0,No,Never,High,High,0.5257,3.95,-17300.0,26640.0,30.6,0.9927,1
37,Female,Doctor,Self-Employed,Married,0,43500.0,24000.0,49000.0,0.0,71583.33333333333,16600.0,7400.0,5600.0,5600.0,2500.0,2700.0,0.0,6900.0,9500.0,2500.0,5000.0,64300.0,Vehicle Loan,1673000.0,11.7,12,148410.0,0.0,0.0,0.0,0.0,0.0,852,103300.0,521800.0,1598600.0,No,Occasionally,Moderate,Low,2.0732,9.72,7283.33,32210.0,44.8,0.9743,1
43,Female,Manager,Salaried,Married,4,42800.0,0.0,0.0,0.0,42800.0,10200.0,22700.0,8000.0,3400.0,2400.0,5900.0,8400.0,6500.0,8700.0,11200.0,3100.0,90500.0,Business Loan,2242000.0,17.7,60,56570.0,6800.0,0.0,0.0,8100.0,14900.0,641,151900.0,300300.0,1023100.0,No,Occasionally,Low,Low,1.6699,4.29,-62600.0,4360.0,19.3,0.998,1
46,Male,Accountant,Salaried,Single,1,96200.0,14400.0,54000.0,0.0,115100.0,16900.0,7200.0,9100.0,1600.0,2200.0,3700.0,8400.0,1700.0,4800.0,3200.0,4200.0,63000.0,Education Loan,5568000.0,11.9,120,79560.0,0.0,9800.0,0.0,0.0,9800.0,319,727300.0,387600.0,1434700.0,No,Never,High,Moderate,0.7764,15.31,42300.0,42000.0,52.6,0.9574,1
41,Female,Other,Self-Employed,Married,0,105800.0,7000.0,0.0,0.0,112800.0,21100.0,6800.0,6700.0,1300.0,700.0,5600.0,0.0,12600.0,9200.0,3900.0,6800.0,74700.0,Business Loan,6370000.0,15.5,12,576450.0,0.0,0.0,0.0,6200.0,6200.0,359,563000.0,2204100.0,548300.0,Yes,Never,Moderate,Moderate,5.1653,34.2,31900.0,44560.0,39.0,1.0,1
42,Female,Software Engineer,Self-Employed,Married,1,21900.0,0.0,0.0,0.0,21900.0,7400.0,16400.0,7800.0,2600.0,2500.0,1800.0,6800.0,1300.0,11200.0,3300.0,7400.0,68500.0,Home Loan,951000.0,11.8,48,24950.0,0.0,0.0,0.0,0.0,0.0,852,80100.0,264700.0,328100.0,No,Never,Low,High,1.1393,5.03,-46600.0,9860.0,39.8,0.7091,1
27,Female,Analyst,Salaried,Married,3,57700.0,0.0,0.0,0.0,57700.0,9900.0,13900.0,4900.0,1400.0,1700.0,9300.0,6400.0,11200.0,7700.0,24100.0,2400.0,92900.0,Personal Loan,2122000.0,10.8,24,98700.0,0.0,8100.0,0.0,0.0,8100.0,623,512800.0,704300.0,1125600.0,No,Frequently,Moderate,Low,1.851,12.05,-43300.0,17860.0,35.5,0.9974,1
34,Male,Business Owner,Salaried,Married,3,33200.0,0.0,0.0,0.0,33200.0,4600.0,16900.0,6000.0,3700.0,900.0,1900.0,13000.0,6700.0,8700.0,21400.0,4200.0,88000.0,Business Loan,639000.0,14.2,12,57430.0,0.0,0.0,0.0,0.0,0.0,442,164400.0,274500.0,916700.0,No,Never,Moderate,High,1.7298,4.99,-54800.0,14940.0,14.7,1.0,1
35,Male,Software Engineer,Business,Married,0,43300.0,14700.0,45000.0,45500.0,107250.0,37300.0,8600.0,7800.0,1100.0,1800.0,10200.0,0.0,1100.0,10500.0,12100.0,4000.0,94500.0,Education Loan,4470000.0,16.0,60,108700.0,34700.0,0.0,0.0,0.0,34700.0,764,517300.0,1673600.0,2192200.0,No,Never,Moderate,High,1.3371,16.96,-21950.0,13560.0,41.4,0.4072,0
27,Male,Accountant,Salaried,Single,3,57200.0,0.0,39000.0,0.0,60450.0,10600.0,17100.0,7800.0,3200.0,2200.0,8300.0,19700.0,5100.0,10300.0,7700.0,4400.0,96400.0,Business Loan,3315000.0,17.8,12,303600.0,0.0,0.0,0.0,2400.0,2400.0,597,48400.0,606800.0,1491900.0,No,Occasionally,Low,Low,5.062,6.63,-38350.0,24800.0,31.1,1.0,1
29,Male,Software Engineer,Salaried,Single,0,44100.0,0.0,0.0,0.0,44100.0,11900.0,8900.0,5400.0,1900.0,700.0,5600.0,0.0,5800.0,4900.0,3700.0,7800.0,56600.0,Home Loan,388000.0,9.1,240,3520.0,0.0,0.0,0.0,5500.0,5500.0,399,289900.0,666000.0,350300.0,Yes,Occasionally,Low,Low,0.2045,15.39,-18000.0,14340.0,51.9,0.6305,1
28,Female,Manager,Salaried,Single,0,55000.0,21500.0,0.0,0.0,76500.0,12100.0,17900.0,6300.0,2800.0,2300.0,10500.0,0.0,14500.0,11900.0,11900.0,4600.0,94800.0,Home Loan,2247000.0,16.7,24,110770.0,19200.0,0.0,0.0,0.0,19200.0,312,372100.0,1352700.0,1912300.0,No,Occasionally,High,High,1.699,15.13,-37500.0,15220.0,29.5,0.9998,1
43,Male,Doctor,Self-Employed,Single,2,68600.0,9400.0,0.0,0.0,78000.0,18500.0,13000.0,9400.0,4400.0,2300.0,3000.0,10000.0,10300.0,1300.0,15800.0,6800.0,94800.0,Home Loan,1031000.0,13.0,60,23460.0,12600.0,6900.0,0.0,12300.0,31800.0,699,146500.0,1051600.0,1432000.0,Yes,Occasionally,Moderate,High,0.7085,9.46,-48600.0,3300.0,51.8,0.7633,1
49,Female,Business Owner,Salaried,Divorced,3,56800.0,12100.0,94000.0,0.0,76733.33333333333,15100.0,18800.0,7100.0,2800.0,500.0,3900.0,13100.0,8600.0,11900.0,20300.0,5600.0,107700.0,Home Loan,3805000.0,8.6,36,120290.0,13400.0,0.0,0.0,7800.0,21200.0,575,216000.0,985200.0,1263800.0,No,Frequently,Moderate,Moderate,1.8439,9.32,-52166.67,13330.0,26.1,0.9993,1
38,Male,Sales Executive,Unemployed,Single,1,35500.0,12800.0,76000.0,0.0,54633.333333333336,18600.0,18400.0,7100.0,2700.0,2300.0,2500.0,13200.0,2800.0,3700.0,3200.0,1800.0,76300.0,Personal Loan,2118000.0,15.8,120,35220.0,0.0,0.0,0.0,1900.0,1900.0,489,132300.0,871500.0,437400.0,No,Never,Moderate,Moderate,0.6794,12.84,-23566.67,22680.0,41.7,0.969,1
51,Female,Doctor,Salaried,Single,1,35800.0,0.0,0.0,0.0,35800.0,7500.0,14900.0,8300.0,6000.0,2400.0,5200.0,6700.0,6500.0,5800.0,11600.0,5900.0,80800.0,Vehicle Loan,1911000.0,11.0,120,26320.0,0.0,0.0,0.0,0.0,0.0,766,59400.0,377900.0,219000.0,No,Never,Moderate,Low,0.7352,5.41,-45000.0,16110.0,44.7,0.795,1
50,Female,Manager,Self-Employed,Married,2,23900.0,0.0,69000.0,0.0,29650.0,7300.0,15900.0,2900.0,4600.0,600.0,11900.0,14400.0,1500.0,10700.0,24500.0,5500.0,99800.0,Home Loan,251000.0,16.6,240,3610.0,6000.0,0.0,0.0,0.0,6000.0,552,137500.0,486900.0,483800.0,No,Frequently,Moderate,Moderate,0.3241,5.9,-76150.0,7340.0,50.2,0.884,1
59,Female,Manager,Salaried,Married,2,32000.0,0.0,0.0,0.0,32000.0,10800.0,16000.0,6200.0,3600.0,1100.0,2800.0,6500.0,11700.0,3700.0,4800.0,6300.0,73500.0,Personal Loan,1754000.0,9.2,60,36580.0,8200.0,3400.0,1800.0,0.0,13400.0,466,126400.0,88200.0,855800.0,No,Frequently,Low,Low,1.5619,2.47,-54900.0,1000.0,15.1,0.9999,1
55,Male,Business Owner,Salaried,Single,3,130700.0,15300.0,325000.0,0.0,173083.33333333334,60100.0,17000.0,9700.0,3900.0,1200.0,10100.0,11300.0,3300.0,3500.0,11200.0,1500.0,132800.0,Business Loan,1505000.0,15.0,60,35800.0,0.0,0.0,20000.0,0.0,20000.0,523,678700.0,968700.0,1222200.0,No,Never,Low,Moderate,0.3224,10.78,20283.33,57890.0,51.6,0.308,0
38,Male,Business Owner,Business,Married,1,33000.0,16600.0,95000.0,57900.0,115416.66666666666,14500.0,17300.0,4900.0,4100.0,1200.0,8200.0,7400.0,9300.0,8100.0,8300.0,2700.0,86000.0,Home Loan,2403000.0,10.7,60,51890.0,31900.0,0.0,0.0,0.0,31900.0,730,333500.0,2143000.0,965000.0,No,Never,Moderate,Low,0.726,21.01,-2483.33,20040.0,49.4,0.0211,0
62,Male,Teacher,Salaried,Married,4,27000.0,10100.0,0.0,0.0,37100.0,11400.0,12700.0,4400.0,1100.0,2000.0,1200.0,8300.0,10800.0,8800.0,5100.0,6400.0,72200.0,Business Loan,504000.0,10.2,360,4500.0,0.0,0.0,0.0,4600.0,4600.0,675,172400.0,157800.0,1055000.0,No,Never,Moderate,Moderate,0.2453,4.3,-39700.0,12100.0,55.8,0.6037,1
59,Male,Doctor,Salaried,Single,4,57500.0,9300.0,117000.0,0.0,76550.0,15000.0,24400.0,6800.0,1400.0,1200.0,11400.0,13400.0,6100.0,1100.0,21300.0,3600.0,105700.0,Business Loan,995000.0,8.0,24,45000.0,24500.0,5400.0,0.0,0.0,29900.0,351,436400.0,735500.0,61100.0,No,Occasionally,High,Moderate,0.9784,8.64,-59050.0,4550.0,26.5,0.996,1
37,Male,Sales Executive,Salaried,Single,0,46400.0,0.0,0.0,0.0,46400.0,11500.0,12200.0,3800.0,4200.0,2400.0,11700.0,0.0,9900.0,6000.0,18000.0,7400.0,87100.0,Education Loan,670000.0,12.6,36,22450.0,16100.0,0.0,0.0,0.0,16100.0,858,292700.0,470200.0,675700.0,No,Occasionally,High,Moderate,0.8308,7.39,-56800.0,4780.0,52.4,0.4936,1
34,Male,Software Engineer,Salaried,Divorced,2,44500.0,0.0,0.0,0.0,44500.0,8600.0,19900.0,6400.0,2800.0,2500.0,11200.0,3200.0,11700.0,6400.0,11500.0,4600.0,88800.0,Personal Loan,1398000.0,11.6,48,36540.0,0.0,0.0,0.0,9100.0,9100.0,690,115200.0,397500.0,705900.0,No,Never,Low,Moderate,1.0256,5.24,-53400.0,10920.0,32.2,0.9509,1
51,Male,Manager,Salaried,Married,1,99200.0,0.0,292000.0,0.0,123533.33333333333,24700.0,6100.0,3200.0,1300.0,1100.0,6500.0,5200.0,3600.0,4000.0,10500.0,1000.0,67200.0,Personal Loan,5947000.0,8.1,180,57180.0,22700.0,0.0,0.0,0.0,22700.0,400,915900.0,2158300.0,2504200.0,No,Never,Low,Low,0.6466,34.2,33633.33,32890.0,53.4,0.0179,0
44,Female,Manager,Self-Employed,Married,1,64500.0,0.0,48000.0,0.0,68500.0,9600.0,18200.0,6600.0,2500.0,1500.0,3400.0,5900.0,9400.0,7000.0,21000.0,5900.0,91000.0,Home Loan,3727000.0,9.9,12,327490.0,0.0,0.0,0.0,5800.0,5800.0,559,51800.0,1044300.0,398600.0,No,Never,Moderate,Low,4.8655,11.32,-28300.0,25020.0,31.2,1.0,1
55,Male,Teacher,Salaried,Single,2,37600.0,3700.0,0.0,0.0,41300.0,10000.0,9700.0,6800.0,1700.0,1600.0,5300.0,6400.0,11300.0,2700.0,4100.0,4600.0,64200.0,Home Loan,1494000.0,12.6,36,50050.0,10000.0,0.0,5200.0,0.0,15200.0,465,315100.0,677100.0,708000.0,No,Never,Low,Low,1.5799,12.5,-38100.0,3380.0,25.6,0.999,1
64,Male,Doctor,Salaried,Married,0,39600.0,0.0,117000.0,0.0,49350.0,11700.0,14100.0,5300.0,5600.0,1700.0,7800.0,0.0,6000.0,4600.0,5400.0,3200.0,65400.0,Home Loan,675000.0,16.0,180,9910.0,0.0,0.0,6100.0,2600.0,8700.0,637,157300.0,978800.0,162100.0,No,Never,High,Moderate,0.3771,15.33,-24750.0,13510.0,61.8,0.2174,0
54,Male,Doctor,Salaried,Married,1,38100.0,2400.0,55000.0,0.0,45083.333333333336,6600.0,11800.0,5100.0,2000.0,1200.0,5200.0,10600.0,3300.0,8800.0,22900.0,1100.0,78600.0,Personal Loan,422000.0,17.3,240,6290.0,10000.0,3800.0,0.0,14200.0,28000.0,661,181000.0,880100.0,361100.0,No,Never,Low,Low,0.7606,9.95,-61516.67,0.0,48.3,0.8291,1
23,Female,Other,Salaried,Single,3,75900.0,7600.0,0.0,0.0,83500.0,19700.0,19500.0,4000.0,1700.0,800.0,8800.0,11000.0,5000.0,10600.0,20800.0,2400.0,104300.0,Business Loan,2687000.0,12.9,24,127620.0,0.0,0.0,0.0,8500.0,8500.0,441,502400.0,1498800.0,37800.0,No,Never,Moderate,Moderate,1.6302,17.74,-29300.0,29080.0,34.1,0.9972,1
57,Female,Business Owner,Self-Employed,Married,0,42000.0,0.0,0.0,0.0,42000.0,14400.0,12800.0,4600.0,4100.0,600.0,9800.0,0.0,14100.0,7500.0,19800.0,2100.0,89800.0,Business Loan,1978000.0,11.7,36,65410.0,11400.0,3300.0,0.0,0.0,14700.0,351,264600.0,493400.0,571300.0,No,Never,Low,High,1.9074,7.25,-62500.0,4200.0,20.7,1.0,1
63,Female,Sales Executive,Salaried,Married,1,20000.0,0.0,45000.0,0.0,23750.0,6600.0,8300.0,6000.0,3600.0,700.0,3300.0,15400.0,6000.0,1800.0,16400.0,5100.0,73200.0,Home Loan,929000.0,17.5,180,14630.0,0.0,0.0,0.0,0.0,0.0,716,106900.0,159700.0,124800.0,No,Never,Low,High,0.616,3.64,-49450.0,10690.0,40.9,0.7926,1
60,Female,Business Owner,Salaried,Single,3,47900.0,0.0,136000.0,0.0,59233.333333333336,13000.0,17200.0,4000.0,3900.0,2300.0,5500.0,3100.0,2500.0,8500.0,8700.0,6400.0,75100.0,Business Loan,2195000.0,17.6,180,34720.0,0.0,10400.0,6500.0,0.0,16900.0,595,557400.0,873700.0,171900.0,No,Occasionally,Low,Moderate,0.8715,15.56,-32766.67,9760.0,46.2,0.7966,1
46,Male,Sales Executive,Business,Married,1,22700.0,0.0,0.0,12700.0,35400.0,11600.0,9900.0,8300.0,3200.0,1100.0,11500.0,17600.0,2200.0,10900.0,23500.0,2600.0,102400.0,Home Loan,271000.0,9.5,36,8680.0,0.0,6000.0,0.0,7800.0,13800.0,668,306400.0,673900.0,365700.0,No,Occasionally,Low,Low,0.635,8.44,-80800.0,2130.0,44.7,0.6451,1
43,Female,Accountant,Salaried,Married,1,146100.0,20200.0,81000.0,0.0,173050.0,42200.0,13800.0,7700.0,3300.0,700.0,3700.0,19800.0,3500.0,6500.0,13300.0,5900.0,120400.0,Vehicle Loan,4782000.0,13.1,60,109050.0,33100.0,0.0,0.0,0.0,33100.0,458,456500.0,3428900.0,411300.0,No,Occasionally,Moderate,High,0.8214,25.31,19550.0,44770.0,48.2,0.2458,0
64,Male,Analyst,Business,Single,1,30200.0,0.0,17000.0,55400.0,87016.66666666667,11600.0,16300.0,4200.0,4900.0,1700.0,4800.0,5100.0,2800.0,6400.0,8500.0,7300.0,73600.0,Business Loan,3069000.0,16.1,180,45290.0,0.0,4800.0,12200.0,1800.0,18800.0,710,530300.0,1100900.0,1734500.0,No,Occasionally,High,Moderate,0.7365,17.65,-5383.33,20360.0,51.3,0.0444,0
59,Male,Sales Executive,Business,Married,1,45200.0,23300.0,0.0,78100.0,146600.0,34700.0,7100.0,2800.0,2100.0,700.0,1400.0,14100.0,7900.0,11900.0,10400.0,5400.0,98500.0,Personal Loan,5557000.0,16.1,36,195640.0,24900.0,0.0,0.0,12900.0,37800.0,480,1077400.0,2098600.0,883400.0,No,Occasionally,Low,Moderate,1.5924,23.3,10300.0,28170.0,32.5,0.9695,1
35,Female,Business Owner,Self-Employed,Single,2,55800.0,9600.0,129000.0,0.0,76150.0,11100.0,15200.0,2000.0,3000.0,600.0,4700.0,3000.0,5900.0,8000.0,2400.0,6400.0,62300.0,Education Loan,401000.0,14.7,240,5190.0,12500.0,0.0,10300.0,12500.0,35300.0,636,195000.0,479400.0,1622600.0,Yes,Never,High,Low,0.5317,6.91,-21450.0,0.0,52.8,0.6891,1
24,Female,Manager,Salaried,Married,2,42400.0,0.0,0.0,0.0,42400.0,12400.0,16600.0,6800.0,5800.0,1700.0,5100.0,3800.0,12800.0,9900.0,7900.0,2400.0,85200.0,Personal Loan,677000.0,12.5,48,17990.0,11800.0,0.0,0.0,7300.0,19100.0,777,28600.0,204800.0,1068300.0,No,Never,Low,Low,0.8748,2.24,-61900.0,0.0,40.0,0.9204,1
49,Male,Business Owner,Self-Employed,Single,1,42400.0,24900.0,0.0,0.0,67300.0,23000.0,10100.0,3700.0,1900.0,1700.0,2100.0,7800.0,13300.0,8100.0,6300.0,1500.0,79500.0,Personal Loan,3852000.0,11.7,180,45490.0,0.0,4000.0,0.0,0.0,4000.0,740,657400.0,884200.0,1496700.0,No,Frequently,Moderate,Moderate,0.7354,18.46,-16200.0,26280.0,55.8,0.1008,0
42,Female,Sales Executive,Self-Employed,Single,2,60500.0,22000.0,152000.0,0.0,95166.66666666667,18100.0,21300.0,2100.0,2500.0,600.0,1000.0,17400.0,7600.0,3400.0,5100.0,3600.0,82700.0,Education Loan,3138000.0,16.0,24,153650.0,0.0,0.0,0.0,8000.0,8000.0,521,914000.0,502300.0,2177900.0,No,Never,Moderate,Low,1.6986,15.62,4466.67,34820.0,30.4,0.9834,1
45,Female,Doctor,Salaried,Married,1,105100.0,12700.0,265000.0,0.0,139883.33333333334,29200.0,13300.0,4900.0,2000.0,1400.0,7300.0,14100.0,13400.0,4100.0,2700.0,6000.0,98400.0,Home Loan,6113000.0,9.9,60,129580.0,29700.0,0.0,0.0,4100.0,33800.0,381,495600.0,1190600.0,2701600.0,No,Never,Low,Low,1.168,12.75,7683.33,29150.0,25.1,0.9928,1
33,Male,Business Owner,Salaried,Married,0,72000.0,0.0,0.0,0.0,72000.0,14800.0,6600.0,9700.0,1100.0,1400.0,4300.0,0.0,7300.0,8300.0,7200.0,5800.0,66500.0,Business Loan,1580000.0,12.0,120,22670.0,0.0,0.0,0.0,0.0,0.0,687,199600.0,745800.0,812800.0,No,Never,Low,Moderate,0.3149,14.22,5500.0,32400.0,67.0,0.0396,0
38,Male,Teacher,Salaried,Married,2,102700.0,0.0,129000.0,0.0,113450.0,19400.0,9500.0,7500.0,2300.0,1600.0,1200.0,10500.0,10000.0,6000.0,4400.0,7700.0,80100.0,Personal Loan,4220000.0,13.5,12,377910.0,29300.0,6500.0,0.0,6000.0,41800.0,779,223400.0,2123900.0,1186300.0,No,Occasionally,Moderate,High,3.6995,19.26,-8450.0,9250.0,43.1,0.9999,1
53,Male,Other,Salaried,Single,2,29000.0,0.0,71000.0,0.0,34916.666666666664,10400.0,15600.0,8900.0,1200.0,2000.0,10500.0,10900.0,3300.0,5400.0,3000.0,5400.0,76600.0,Business Loan,859000.0,16.2,360,11690.0,0.0,0.0,2600.0,0.0,2600.0,820,245400.0,683400.0,596000.0,No,Never,Moderate,Moderate,0.4093,11.73,-44283.33,13110.0,65.8,0.0274,0
36,Male,Manager,Salaried,Single,1,57500.0,0.0,0.0,0.0,57500.0,14600.0,11300.0,3200.0,1800.0,1100.0,7400.0,8300.0,1700.0,1200.0,5200.0,3900.0,59700.0,Education Loan,1227000.0,11.4,360,12060.0,0.0,0.0,0.0,1600.0,1600.0,366,441300.0,327500.0,427900.0,No,Never,Moderate,Moderate,0.2376,12.54,-3800.0,24280.0,57.9,0.8556,1
62,Male,Teacher,Salaried,Married,0,53000.0,12800.0,0.0,0.0,65800.0,7600.0,6700.0,2600.0,2800.0,1400.0,2900.0,0.0,3200.0,10700.0,6700.0,6600.0,51200.0,Education Loan,1818000.0,13.3,48,49040.0,16000.0,0.0,0.0,1400.0,17400.0,838,295700.0,230800.0,680300.0,No,Occasionally,High,Moderate,1.0097,7.67,-2800.0,12210.0,45.5,0.4492,0
64,Male,Sales Executive,Salaried,Married,0,58400.0,23000.0,99000.0,0.0,89650.0,27800.0,4400.0,2100.0,1100.0,2100.0,10500.0,0.0,4500.0,10700.0,11600.0,2100.0,76900.0,Business Loan,2716000.0,10.4,60,58240.0,22400.0,0.0,0.0,13300.0,35700.0,622,251600.0,472700.0,417700.0,No,Frequently,Moderate,High,1.0479,6.43,-22950.0,4640.0,31.3,0.9659,1
22,Male,Accountant,Salaried,Single,0,97500.0,2200.0,214000.0,0.0,117533.33333333333,17300.0,11900.0,9600.0,4800.0,2300.0,3800.0,0.0,11500.0,6100.0,15400.0,6700.0,89400.0,Business Loan,2728000.0,16.3,360,37350.0,0.0,0.0,15900.0,0.0,15900.0,345,559800.0,1276300.0,2750800.0,Yes,Never,Low,Moderate,0.4531,17.44,12233.33,36990.0,49.3,0.6798,1
55,Female,Teacher,Salaried,Married,0,43900.0,0.0,0.0,0.0,43900.0,15100.0,12400.0,4400.0,5000.0,2300.0,3500.0,0.0,3400.0,8700.0,9400.0,3600.0,67800.0,Education Loan,842000.0,15.7,24,41110.0,0.0,2300.0,0.0,0.0,2300.0,774,237300.0,696900.0,968800.0,Yes,Never,High,Low,0.9888,13.33,-26200.0,17460.0,45.6,0.4236,0
62,Female,Analyst,Salaried,Married,2,40000.0,0.0,0.0,0.0,40000.0,7800.0,10000.0,5700.0,3100.0,1500.0,10800.0,18900.0,2800.0,3000.0,5200.0,2100.0,70900.0,Home Loan,1572000.0,16.1,60,38310.0,12200.0,2600.0,0.0,0.0,14800.0,483,226500.0,436700.0,603900.0,No,Frequently,Low,Low,1.3277,7.74,-45700.0,3200.0,25.0,0.9987,1
54,Other,Accountant,Business,Married,0,64000.0,13000.0,0.0,115100.0,192100.0,48800.0,12400.0,5200.0,5900.0,1500.0,3000.0,0.0,14000.0,6500.0,23600.0,2100.0,123000.0,Business Loan,4983000.0,8.1,48,121880.0,0.0,0.0,13600.0,0.0,13600.0,484,905200.0,3598000.0,2129800.0,No,Never,Low,Moderate,0.7053,32.97,55500.0,72840.0,54.2,0.0136,0
50,Male,Software Engineer,Salaried,Divorced,2,20100.0,0.0,0.0,0.0,20100.0,2400.0,21300.0,7800.0,4400.0,1600.0,10700.0,5500.0,10600.0,5800.0,13800.0,7900.0,91800.0,Vehicle Loan,324000.0,12.6,24,15340.0,0.0,0.0,1100.0,2700.0,3800.0,760,10800.0,263500.0,420100.0,No,Never,Moderate,Low,0.9522,2.87,-75500.0,5240.0,36.9,0.9257,1
33,Female,Manager,Salaried,Single,0,43500.0,0.0,57000.0,0.0,48250.0,9000.0,17700.0,4500.0,4700.0,2200.0,9800.0,0.0,7600.0,8200.0,19100.0,5400.0,88200.0,Vehicle Loan,2254000.0,8.9,24,102870.0,0.0,0.0,0.0,13700.0,13700.0,313,240400.0,491600.0,122600.0,Yes,Never,Low,High,2.416,7.18,-53650.0,8010.0,20.5,1.0,1
33,Female,Software Engineer,Salaried,Married,0,45800.0,0.0,0.0,0.0,45800.0,13800.0,16400.0,6300.0,2000.0,2200.0,4400.0,0.0,2300.0,6200.0,18000.0,2200.0,73800.0,Business Loan,2052000.0,14.6,360,25290.0,0.0,0.0,0.0,4200.0,4200.0,656,174000.0,716100.0,65600.0,No,Occasionally,High,High,0.6439,11.41,-32200.0,16410.0,53.3,0.5293,1
38,Female,Business Owner,Salaried,Single,1,30900.0,0.0,0.0,0.0,30900.0,6800.0,17300.0,10000.0,5200.0,1100.0,1400.0,19800.0,12900.0,6500.0,8600.0,2900.0,92500.0,Personal Loan,1662000.0,10.8,240,16930.0,0.0,0.0,0.0,0.0,0.0,612,178800.0,590800.0,648700.0,No,Never,Moderate,Moderate,0.5479,8.32,-61600.0,13900.0,49.0,0.8702,1
52,Male,Sales Executive,Self-Employed,Married,0,83200.0,15400.0,115000.0,0.0,108183.33333333333,35300.0,6900.0,5600.0,5700.0,800.0,1900.0,0.0,2500.0,4300.0,14900.0,3600.0,81500.0,Education Loan,3843000.0,15.6,240,52320.0,0.0,8700.0,0.0,0.0,8700.0,840,125400.0,793000.0,1785200.0,Yes,Occasionally,Low,Moderate,0.564,10.18,17983.33,39980.0,66.4,0.0281,0
52,Female,Manager,Business,Married,3,28800.0,0.0,0.0,51300.0,80100.0,19500.0,12200.0,6400.0,2200.0,1300.0,2200.0,4200.0,9600.0,1500.0,15800.0,1400.0,76300.0,Home Loan,1632000.0,8.2,240,13850.0,16700.0,0.0,0.0,0.0,16700.0,771,709100.0,498600.0,1762000.0,Yes,Occasionally,Moderate,Low,0.3814,12.99,-12900.0,19340.0,69.3,0.0274,0
55,Male,Doctor,Salaried,Divorced,0,45800.0,5100.0,0.0,0.0,50900.0,16900.0,10200.0,6000.0,4400.0,1100.0,10800.0,0.0,10300.0,11100.0,10100.0,1800.0,82700.0,Vehicle Loan,2672000.0,12.9,60,60660.0,13100.0,5900.0,0.0,0.0,19000.0,656,448800.0,257200.0,426900.0,No,Occasionally,Low,High,1.565,6.94,-50800.0,3900.0,30.9,0.9968,1
59,Male,Accountant,Business,Married,1,56800.0,17300.0,29000.0,49000.0,125516.66666666667,43400.0,14700.0,8400.0,4700.0,2400.0,5400.0,8500.0,6600.0,1100.0,17400.0,6300.0,118900.0,Vehicle Loan,2563000.0,8.8,48,63540.0,0.0,9400.0,12800.0,0.0,22200.0,441,735400.0,1402900.0,407800.0,No,Occasionally,Low,Moderate,0.6831,15.15,-15583.33,34280.0,44.9,0.8637,1
49,Female,Doctor,Salaried,Divorced,2,96400.0,0.0,116000.0,0.0,106066.66666666667,22600.0,19900.0,4100.0,2500.0,1000.0,1400.0,13200.0,13800.0,4100.0,20200.0,6500.0,109300.0,Personal Loan,4355000.0,13.4,36,147580.0,0.0,0.0,0.0,0.0,0.0,778,795800.0,1049700.0,1368100.0,No,Frequently,Low,Moderate,1.3914,16.88,-3233.33,47730.0,39.3,0.3378,0
